Epoch,accuracy,loss,val_accuracy,val_loss
1,0.5253623127937317,0.7266764640808105,0.6935483813285828,0.6253755688667297
2,0.7210144996643066,0.5780236124992371,0.7096773982048035,0.5436810851097107
3,0.7481883764266968,0.5186473727226257,0.7580645084381104,0.5141602158546448
4,0.7590579986572266,0.4883165657520294,0.7580645084381104,0.5053664445877075
5,0.7590579986572266,0.47278574109077454,0.7419354915618896,0.5041003823280334
6,0.77173912525177,0.4634629487991333,0.7419354915618896,0.5069010853767395
7,0.7735507488250732,0.45670342445373535,0.725806474685669,0.5089771747589111
8,0.782608687877655,0.45136767625808716,0.725806474685669,0.5097174644470215
9,0.7844203114509583,0.4470485746860504,0.7096773982048035,0.5110123157501221
10,0.7844203114509583,0.4435828626155853,0.6935483813285828,0.5121085047721863
11,0.7898550629615784,0.4402792751789093,0.6935483813285828,0.5129267573356628
12,0.7862318754196167,0.437144935131073,0.6935483813285828,0.5141311883926392
13,0.7916666865348816,0.43429890275001526,0.6774193644523621,0.5161198973655701
14,0.7898550629615784,0.43123847246170044,0.6774193644523621,0.5172080993652344
15,0.7916666865348816,0.4285127520561218,0.6774193644523621,0.5184277892112732
16,0.7971014380455017,0.425747811794281,0.6774193644523621,0.5200409889221191
17,0.7989130616188049,0.42317715287208557,0.6774193644523621,0.5213805437088013
18,0.7989130616188049,0.4205050468444824,0.6935483813285828,0.5220479369163513
19,0.8025362491607666,0.4178411066532135,0.6935483813285828,0.5236812233924866
20,0.8025362491607666,0.4152723252773285,0.6935483813285828,0.5247830152511597
21,0.804347813129425,0.4126526713371277,0.6935483813285828,0.5252730846405029
22,0.8025362491607666,0.41021087765693665,0.6935483813285828,0.526740550994873
23,0.8025362491607666,0.40747565031051636,0.6935483813285828,0.5270205140113831
24,0.804347813129425,0.40505343675613403,0.7096773982048035,0.5294095277786255
25,0.8061594367027283,0.4024321734905243,0.7096773982048035,0.5302475094795227
26,0.8061594367027283,0.3998074233531952,0.7096773982048035,0.5315248370170593
27,0.8079710006713867,0.3972350060939789,0.7096773982048035,0.533301830291748
28,0.8079710006713867,0.39456039667129517,0.7096773982048035,0.5338948965072632
29,0.8079710006713867,0.392056405544281,0.7096773982048035,0.5357532501220703
30,0.8079710006713867,0.3892213702201843,0.7096773982048035,0.5381367802619934
31,0.8079710006713867,0.38667353987693787,0.7096773982048035,0.5398978590965271
32,0.8115941882133484,0.38390713930130005,0.7096773982048035,0.5417662858963013
33,0.8134058117866516,0.38153696060180664,0.7096773982048035,0.5437337756156921
34,0.8134058117866516,0.3785795271396637,0.7096773982048035,0.5462334752082825
35,0.8170289993286133,0.37599849700927734,0.7096773982048035,0.5488607287406921
36,0.8170289993286133,0.3730775713920593,0.7096773982048035,0.5505114197731018
37,0.8152173757553101,0.3702714145183563,0.7096773982048035,0.5516664981842041
38,0.8134058117866516,0.36730295419692993,0.6935483813285828,0.5555669665336609
