Epoch,accuracy,loss,val_accuracy,val_loss
1,0.54347825050354,0.7234529852867126,0.6451612710952759,0.6376506686210632
2,0.7228260636329651,0.5689742565155029,0.7419354915618896,0.5350106358528137
3,0.7481883764266968,0.5096884965896606,0.7419354915618896,0.47650250792503357
4,0.7663043737411499,0.47930338978767395,0.7419354915618896,0.44794973731040955
5,0.7771739363670349,0.46511271595954895,0.7580645084381104,0.43459057807922363
6,0.7862318754196167,0.45630204677581787,0.774193525314331,0.4290834367275238
7,0.7880434989929199,0.44972550868988037,0.7419354915618896,0.4256118834018707
8,0.7844203114509583,0.4445631802082062,0.7580645084381104,0.42285045981407166
9,0.7898550629615784,0.4402044117450714,0.7580645084381104,0.4208424389362335
10,0.7898550629615784,0.436511367559433,0.7580645084381104,0.4185876250267029
11,0.7952898740768433,0.43309834599494934,0.7580645084381104,0.41629084944725037
12,0.7952898740768433,0.429836243391037,0.7580645084381104,0.4138224422931671
13,0.7952898740768433,0.4267778694629669,0.7580645084381104,0.41170230507850647
14,0.7952898740768433,0.42378535866737366,0.7580645084381104,0.40899422764778137
15,0.7989130616188049,0.42085927724838257,0.7580645084381104,0.4065639078617096
16,0.8007246255874634,0.4181043207645416,0.7580645084381104,0.4043520390987396
17,0.8025362491607666,0.4153084456920624,0.7580645084381104,0.4019918739795685
18,0.8115941882133484,0.4124352037906647,0.7903226017951965,0.3990871012210846
19,0.8152173757553101,0.40972498059272766,0.7903226017951965,0.39675527811050415
20,0.8152173757553101,0.4069066345691681,0.7903226017951965,0.3941931426525116
21,0.8170289993286133,0.4043080508708954,0.8064516186714172,0.3922651708126068
22,0.8188405632972717,0.40162011981010437,0.8064516186714172,0.39055803418159485
23,0.8188405632972717,0.3989938795566559,0.8064516186714172,0.38909783959388733
24,0.8188405632972717,0.39648738503456116,0.8064516186714172,0.38710951805114746
25,0.8170289993286133,0.3938653767108917,0.8064516186714172,0.3857644498348236
26,0.8188405632972717,0.39137786626815796,0.8064516186714172,0.3845609724521637
27,0.8224637508392334,0.3885843753814697,0.8064516186714172,0.38333117961883545
28,0.820652186870575,0.3859022855758667,0.8064516186714172,0.3818446099758148
29,0.8224637508392334,0.38319799304008484,0.8064516186714172,0.38025280833244324
30,0.8224637508392334,0.38061562180519104,0.8064516186714172,0.37912604212760925
31,0.8242753744125366,0.37772369384765625,0.8064516186714172,0.3790343999862671
32,0.8260869383811951,0.3749333322048187,0.8064516186714172,0.3776814937591553
33,0.8278985619544983,0.3720591962337494,0.8064516186714172,0.3765758275985718
34,0.8297101259231567,0.36914587020874023,0.8064516186714172,0.37602412700653076
35,0.8333333134651184,0.36613795161247253,0.8064516186714172,0.37456533312797546
36,0.8387681245803833,0.36318135261535645,0.8225806355476379,0.37367260456085205
37,0.8405796885490417,0.3601696789264679,0.8225806355476379,0.37291812896728516
38,0.8442028760910034,0.3570585250854492,0.8225806355476379,0.3715174198150635
